Customer ID,Product ID,Purchase Amount,Purchase Date,Category
C15,P11,65.74,2023-01-29,Electronics
C126,P36,25.21,2023-06-16,Beauty
C291,P14,393.99,2023-06-13,Sports
C354,P10,178.17,2023-07-16,Electronics
C38,P7,314.89,2023-06-29,Electronics
C167,P24,420.39,2023-06-18,Clothing
C366,P18,497.01,2023-10-11,Home & Garden
C362,P5,390.13,2023-07-13,Sports
C325,P9,251.62,2023-12-26,Sports
C101,P10,27.33,2023-11-07,Electronics
C443,P45,254.11,2023-09-16,Home & Garden
C119,P21,434.75,2023-05-02,Beauty
C429,P30,265.38,2023-07-07,Clothing
C330,P17,192.2,2023-11-05,Home & Garden
C265,P19,222.94,2023-02-10,Clothing
C495,P36,477.9,2023-10-11,Beauty
C273,P25,318.78,2023-06-04,Sports
C222,P35,439.36,2023-07-06,Home & Garden
C76,P14,96.31,2023-06-29,Sports
C32,P6,233.09,2023-03-13,Home & Garden
C205,P28,95.07,2023-03-14,Sports
C301,P33,175.4,2023-09-27,Home & Garden
C137,P19,303.47,2023-04-21,Clothing
C159,P48,156.92,2023-09-04,Home & Garden
C47,P5,261.36,2023-11-11,Sports
C89,P27,56.57,2023-03-25,Electronics
C369,P48,189.09,2023-10-19,Home & Garden
C424,P36,111.93,2023-09-06,Beauty
C185,P4,152.51,2023-12-10,Electronics
C172,P28,117.93,2023-04-21,Sports
C279,P47,337.35,2023-09-09,Sports
C406,P45,132.55,2023-04-04,Home & Garden
C48,P39,420.75,2023-04-17,Beauty
C190,P3,194.73,2023-09-24,Electronics
C320,P5,399.19,2023-09-06,Sports
C256,P18,246.54,2023-06-27,Home & Garden
C219,P47,317.7,2023-12-08,Sports
C331,P11,216.78,2023-07-13,Electronics
C297,P38,223.61,2023-11-29,Sports
C118,P49,239.2,2023-03-05,Sports
C404,P14,431.61,2023-09-05,Sports
C245,P31,452.47,2023-05-29,Beauty
C280,P15,295.12,2023-05-24,Electronics
C391,P45,368.63,2023-02-06,Home & Garden
C500,P7,71.77,2023-09-24,Electronics
C26,P33,106.64,2023-08-12,Home & Garden
C430,P34,173.24,2023-03-07,Clothing
C194,P45,159.02,2023-09-11,Home & Garden
C27,P9,128.58,2023-07-27,Sports
C332,P20,446.17,2023-03-03,Clothing
C30,P2,228.57,2023-01-05,Sports
C35,P22,151.88,2023-03-08,Electronics
C474,P8,274.67,2023-07-07,Home & Garden
C230,P25,286.76,2023-10-24,Sports
C65,P31,139.4,2023-07-26,Beauty
C156,P1,39.21,2023-11-13,Home & Garden
C262,P16,228.75,2023-06-19,Clothing
C114,P29,297.42,2023-08-25,Electronics
C321,P10,130.2,2023-08-14,Electronics
C396,P28,105.04,2023-01-07,Sports
C425,P9,160.23,2023-07-15,Sports
C472,P6,270.43,2023-10-28,Home & Garden
C118,P30,300.74,2023-12-31,Clothing
C313,P22,190.19,2023-04-10,Electronics
C106,P23,78.33,2023-01-10,Home & Garden
C42,P37,97.99,2023-05-03,Home & Garden
C258,P17,178.57,2023-03-11,Home & Garden
C19,P41,16.76,2023-01-02,Beauty
C92,P24,27.96,2023-03-17,Clothing
C378,P33,408.84,2023-12-21,Home & Garden
C478,P38,183.13,2023-09-11,Sports
C126,P39,384.34,2023-07-07,Beauty
C272,P8,24.71,2023-05-30,Home & Garden
C191,P18,102.72,2023-02-24,Home & Garden
C271,P15,378.47,2023-11-26,Electronics
C245,P18,348.64,2023-08-04,Home & Garden
C358,P9,484.58,2023-11-23,Sports
C196,P16,162.89,2023-07-05,Clothing
C146,P29,337.78,2023-11-30,Electronics
C165,P4,151.67,2023-02-24,Electronics
C232,P39,363.82,2023-02-22,Beauty
C423,P21,293.15,2023-12-23,Beauty
C184,P42,131.38,2023-11-30,Clothing
C76,P50,475.03,2023-02-25,Home & Garden
C321,P23,499.15,2023-10-02,Home & Garden
C486,P24,482.85,2023-06-30,Clothing
C171,P50,82.41,2023-05-11,Home & Garden
C426,P48,231.56,2023-04-30,Home & Garden
C453,P47,293.72,2023-10-01,Sports
C312,P34,399.31,2023-08-08,Clothing
C394,P36,38.77,2023-12-14,Beauty
C339,P13,185.6,2023-04-23,Sports
C327,P20,459.4,2023-02-09,Clothing
C253,P32,179.43,2023-01-21,Clothing
C158,P23,298.61,2023-07-22,Home & Garden
C140,P12,471.43,2023-09-08,Home & Garden
C116,P47,27.16,2023-10-27,Sports
C216,P27,397.96,2023-11-30,Electronics
C434,P6,377.95,2023-08-10,Home & Garden
C330,P48,437.99,2023-04-24,Home & Garden
C443,P2,319.09,2023-10-01,Sports
C396,P22,380.72,2023-03-02,Electronics
C182,P35,300.91,2023-01-15,Home & Garden
C394,P36,147.98,2023-07-04,Beauty
C215,P47,114.61,2023-10-14,Sports
C307,P37,14.04,2023-03-21,Home & Garden
C247,P32,377.22,2023-12-27,Clothing
C486,P33,273.34,2023-08-05,Home & Garden
C140,P42,57.64,2023-06-16,Clothing
C162,P29,484.07,2023-03-08,Electronics
C93,P40,493.29,2023-06-03,Beauty
C281,P7,495.53,2023-09-01,Electronics
C305,P42,209.29,2023-11-26,Clothing
C334,P11,316.25,2023-03-14,Electronics
C29,P41,69.84,2023-07-11,Beauty
C472,P26,487.46,2023-04-19,Beauty
C109,P36,264.3,2023-02-17,Beauty
C114,P22,360.35,2023-06-30,Electronics
C100,P19,449.23,2023-05-18,Clothing
C378,P15,180.27,2023-08-09,Electronics
C446,P13,288.97,2023-11-12,Sports
C427,P8,154.56,2023-10-18,Home & Garden
C494,P18,26.8,2023-05-30,Home & Garden
C348,P25,256.13,2023-11-23,Sports
C449,P49,143.81,2023-02-17,Sports
C291,P15,126.07,2023-12-20,Electronics
C249,P7,185.59,2023-01-14,Electronics
C222,P1,128.94,2023-09-10,Home & Garden
C249,P14,58.93,2023-07-05,Sports
C91,P29,149.55,2023-04-28,Electronics
C336,P21,381.43,2023-12-30,Beauty
C141,P24,146.35,2023-09-04,Clothing
C244,P38,360.39,2023-04-11,Sports
C398,P31,288.66,2023-10-19,Beauty
C39,P36,206.4,2023-05-18,Beauty
C29,P5,445.76,2023-11-15,Sports
C361,P43,195.98,2023-05-15,Beauty
C441,P43,298.6,2023-06-28,Beauty
C285,P46,410.18,2023-09-14,Clothing
C465,P24,164.82,2023-07-11,Clothing
C348,P49,324.22,2023-04-21,Sports
C415,P35,259.39,2023-01-31,Home & Garden
C28,P46,332.44,2023-06-01,Clothing
C356,P29,190.19,2023-05-25,Electronics
C479,P45,492.77,2023-12-20,Home & Garden
C432,P22,105.74,2023-11-05,Electronics
C271,P7,237.34,2023-05-28,Electronics
C432,P35,204.51,2023-08-10,Home & Garden
C264,P24,163.31,2023-02-10,Clothing
C18,P26,407.82,2023-11-05,Beauty
C452,P5,157.64,2023-09-15,Sports
C99,P36,254.52,2023-12-30,Beauty
C388,P48,74.3,2023-11-17,Home & Garden
C56,P7,405.09,2023-11-18,Electronics
C119,P27,101.61,2023-01-23,Electronics
C381,P8,175.55,2023-12-25,Home & Garden
C277,P12,204.61,2023-08-11,Home & Garden
C150,P4,157.61,2023-09-08,Electronics
C121,P35,447.77,2023-06-18,Home & Garden
C61,P22,103.39,2023-12-28,Electronics
C352,P45,94.14,2023-07-18,Home & Garden
C440,P33,260.82,2023-08-29,Home & Garden
C143,P8,455.25,2023-06-25,Home & Garden
C229,P9,296.26,2023-06-30,Sports
C19,P45,17.23,2023-07-13,Home & Garden
C391,P3,429.27,2023-09-26,Electronics
C149,P43,226.87,2023-06-20,Beauty
C59,P44,208.55,2023-12-16,Electronics
C476,P10,453.87,2023-10-17,Electronics
C147,P31,341.27,2023-06-30,Beauty
C6,P29,15.99,2023-07-29,Electronics
C195,P32,178.95,2023-03-16,Clothing
C433,P33,43.2,2023-06-25,Home & Garden
C298,P11,227.39,2023-11-24,Electronics
C300,P28,444.07,2023-06-04,Sports
C322,P9,234.36,2023-12-19,Sports
C328,P45,111.53,2023-12-12,Home & Garden
C253,P27,79.27,2023-09-12,Electronics
C23,P44,379.28,2023-11-05,Electronics
C212,P44,204.78,2023-12-04,Electronics
C170,P37,178.98,2023-06-27,Home & Garden
C423,P24,435.37,2023-06-07,Clothing
C228,P17,131.94,2023-08-22,Home & Garden
C80,P11,324.57,2023-10-10,Electronics
C454,P47,251.03,2023-10-28,Sports
C21,P2,276.94,2023-03-25,Sports
C28,P6,47.82,2023-02-24,Home & Garden
C226,P37,144.76,2023-01-13,Home & Garden
C116,P41,310.45,2023-11-11,Beauty
C52,P27,354.76,2023-07-27,Electronics
C329,P4,428.9,2023-07-30,Electronics
C317,P9,301.31,2023-04-12,Sports
C98,P47,19.48,2023-08-29,Sports
C63,P25,49.83,2023-11-14,Sports
C181,P37,291.06,2023-08-18,Home & Garden
C397,P15,209.64,2023-02-10,Electronics
C493,P20,192.12,2023-10-16,Clothing
C265,P40,121.0,2023-12-04,Beauty
C216,P48,478.15,2023-05-03,Home & Garden
C149,P15,120.43,2023-09-24,Electronics
C342,P42,374.88,2023-06-23,Clothing
C117,P36,373.12,2023-10-21,Beauty
C247,P50,390.08,2023-03-13,Home & Garden
C351,P25,244.52,2023-09-15,Sports
C61,P15,57.51,2023-05-08,Electronics
C351,P4,193.93,2023-12-28,Electronics
C462,P39,225.05,2023-09-16,Beauty
C214,P20,251.93,2023-04-23,Clothing
C334,P34,92.83,2023-05-08,Clothing
C202,P43,41.35,2023-06-07,Beauty
C310,P9,440.23,2023-07-09,Sports
C70,P31,347.53,2023-04-17,Beauty
C309,P34,232.8,2023-11-14,Clothing
C42,P15,417.03,2023-07-24,Electronics
C12,P15,340.38,2023-03-03,Electronics
C383,P38,19.55,2023-06-05,Sports
C297,P14,62.29,2023-04-06,Sports
C158,P5,353.9,2023-11-14,Sports
C482,P18,258.12,2023-04-03,Home & Garden
C275,P36,160.5,2023-11-11,Beauty
C52,P4,337.2,2023-10-18,Electronics
C106,P29,28.76,2023-04-10,Electronics
C88,P12,412.24,2023-01-21,Home & Garden
C312,P29,410.41,2023-09-04,Electronics
C153,P49,354.19,2023-05-01,Sports
C140,P16,165.16,2023-04-14,Clothing
C99,P31,213.07,2023-04-05,Beauty
C487,P27,278.84,2023-11-19,Electronics
C342,P11,310.97,2023-11-19,Electronics
C371,P14,441.24,2023-03-15,Sports
C127,P24,379.62,2023-08-02,Clothing
C464,P23,30.15,2023-06-30,Home & Garden
C102,P50,477.8,2023-09-24,Home & Garden
C144,P11,223.57,2023-07-01,Electronics
C211,P10,334.86,2023-09-18,Electronics
C188,P8,156.26,2023-01-23,Home & Garden
C291,P17,407.71,2023-01-13,Home & Garden
C91,P27,458.0,2023-12-28,Electronics
C162,P10,55.18,2023-09-13,Electronics
C335,P22,46.88,2023-08-06,Electronics
C496,P26,322.19,2023-10-25,Beauty
C454,P43,41.48,2023-05-18,Beauty
C64,P33,387.44,2023-04-02,Home & Garden
C451,P38,44.58,2023-08-05,Sports
C493,P41,13.03,2023-09-25,Beauty
C299,P6,326.87,2023-11-01,Home & Garden
C286,P3,387.06,2023-11-29,Electronics
C363,P35,64.42,2023-01-25,Home & Garden
C299,P25,379.26,2023-05-11,Sports
C434,P21,27.75,2023-09-25,Beauty
C286,P35,413.29,2023-08-15,Home & Garden
C147,P34,412.25,2023-01-26,Clothing
C384,P10,473.13,2023-08-27,Electronics
C18,P49,13.4,2023-05-21,Sports
C109,P8,395.5,2023-08-16,Home & Garden
C353,P23,456.06,2023-01-23,Home & Garden
C269,P3,159.25,2023-08-12,Electronics
C403,P20,94.62,2023-07-15,Clothing
C443,P20,285.94,2023-01-26,Clothing
C373,P47,54.6,2023-02-02,Sports
C215,P36,478.15,2023-10-01,Beauty
C319,P46,64.62,2023-07-22,Clothing
C434,P42,125.67,2023-12-07,Clothing
C325,P30,381.3,2023-03-08,Clothing
C107,P25,45.9,2023-10-09,Sports
C365,P19,14.16,2023-04-22,Clothing
C258,P29,252.52,2023-10-14,Electronics
C424,P13,462.26,2023-05-17,Sports
C356,P17,249.78,2023-11-28,Home & Garden
C128,P21,424.77,2023-05-04,Beauty
C82,P6,392.28,2023-11-07,Home & Garden
C319,P16,160.52,2023-12-29,Clothing
C106,P23,442.31,2023-01-27,Home & Garden
C466,P49,394.7,2023-12-06,Sports
C412,P18,339.21,2023-01-26,Home & Garden
C62,P29,167.37,2023-01-13,Electronics
C148,P34,235.14,2023-03-07,Clothing
C363,P25,360.01,2023-10-25,Sports
C231,P10,364.21,2023-01-21,Electronics
C59,P15,108.94,2023-06-15,Electronics
C189,P9,335.59,2023-09-30,Sports
C179,P11,400.14,2023-04-19,Electronics
C204,P38,19.03,2023-10-11,Sports
C88,P14,338.51,2023-07-19,Sports
C218,P10,244.6,2023-12-01,Electronics
C301,P6,323.81,2023-06-10,Home & Garden
C232,P47,460.78,2023-07-24,Sports
C115,P23,115.42,2023-04-12,Home & Garden
C286,P30,82.95,2023-08-31,Clothing
C46,P34,383.03,2023-02-25,Clothing
C189,P46,437.32,2023-05-27,Clothing
C124,P28,91.68,2023-05-18,Sports
C55,P43,101.18,2023-01-06,Beauty
C351,P16,213.66,2023-04-21,Clothing
C149,P29,340.76,2023-01-29,Electronics
C215,P26,136.55,2023-12-16,Beauty
C493,P42,404.58,2023-12-10,Clothing
C330,P22,151.7,2023-10-30,Electronics
C145,P31,302.88,2023-08-11,Beauty
C218,P36,324.83,2023-10-24,Beauty
C455,P2,184.85,2023-07-28,Sports
C3,P12,56.36,2023-04-16,Home & Garden
C190,P48,379.98,2023-07-09,Home & Garden
C373,P17,148.02,2023-05-22,Home & Garden
C119,P11,74.57,2023-12-14,Electronics
C436,P30,259.28,2023-02-26,Clothing
C220,P24,300.18,2023-05-04,Clothing
C346,P2,393.0,2023-11-09,Sports
C347,P11,86.56,2023-08-04,Electronics
C19,P19,402.74,2023-08-19,Clothing
C225,P48,201.47,2023-09-12,Home & Garden
C188,P27,191.99,2023-11-02,Electronics
C355,P15,453.88,2023-07-20,Electronics
C6,P13,113.15,2023-08-28,Sports
C459,P30,189.22,2023-11-22,Clothing
C240,P20,331.14,2023-05-26,Clothing
C453,P15,201.08,2023-04-03,Electronics
C352,P41,441.67,2023-03-12,Beauty
C235,P41,399.17,2023-12-04,Beauty
C456,P16,370.74,2023-12-16,Clothing
C4,P12,278.48,2023-02-07,Home & Garden
C256,P40,456.21,2023-06-01,Beauty
C249,P1,434.81,2023-01-07,Home & Garden
C75,P28,208.6,2023-11-01,Sports
C306,P10,217.63,2023-07-06,Electronics
C285,P22,305.5,2023-01-19,Electronics
C91,P40,376.82,2023-10-06,Beauty
C466,P26,466.77,2023-10-15,Beauty
C460,P23,246.09,2023-02-27,Home & Garden
C464,P48,108.08,2023-10-26,Home & Garden
C470,P33,269.26,2023-05-22,Home & Garden
C285,P10,245.25,2023-05-11,Electronics
C69,P26,63.29,2023-05-26,Beauty
C296,P16,115.14,2023-10-01,Clothing
C341,P31,392.62,2023-04-02,Beauty
C448,P27,95.88,2023-10-10,Electronics
C293,P9,19.45,2023-11-26,Sports
C170,P22,25.5,2023-11-13,Electronics
C228,P2,424.6,2023-06-17,Sports
C338,P35,383.02,2023-07-26,Home & Garden
C467,P15,163.92,2023-02-09,Electronics
C408,P14,342.45,2023-06-18,Sports
C420,P17,482.34,2023-05-17,Home & Garden
C70,P1,250.78,2023-10-27,Home & Garden
C435,P18,72.89,2023-01-11,Home & Garden
C376,P8,36.7,2023-11-02,Home & Garden
C211,P44,255.06,2023-08-29,Electronics
C231,P32,362.01,2023-11-12,Clothing
C470,P20,59.97,2023-11-08,Clothing
C52,P35,251.48,2023-10-05,Home & Garden
C145,P20,57.34,2023-04-17,Clothing
C164,P4,31.49,2023-01-12,Electronics
C99,P41,82.54,2023-01-27,Beauty
C481,P48,78.03,2023-07-07,Home & Garden
C490,P50,484.12,2023-05-02,Home & Garden
C333,P50,224.52,2023-02-22,Home & Garden
C475,P31,133.08,2023-09-23,Beauty
C319,P28,423.54,2023-11-22,Sports
C43,P16,367.44,2023-03-08,Clothing
C139,P9,337.06,2023-09-23,Sports
C499,P18,263.11,2023-08-11,Home & Garden
C187,P40,30.67,2023-09-26,Beauty
C12,P31,457.47,2023-06-06,Beauty
C395,P9,137.75,2023-09-28,Sports
C101,P11,455.6,2023-11-05,Electronics
C305,P5,122.65,2023-02-24,Sports
C50,P48,397.21,2023-01-30,Home & Garden
C175,P13,244.4,2023-11-03,Sports
C268,P48,325.05,2023-10-13,Home & Garden
C5,P44,216.13,2023-02-18,Electronics
C280,P37,423.5,2023-11-05,Home & Garden
C297,P47,146.07,2023-08-07,Sports
C79,P13,50.15,2023-12-22,Sports
C383,P19,292.61,2023-12-09,Clothing
C483,P8,300.6,2023-03-10,Home & Garden
C128,P26,331.64,2023-11-24,Beauty
C62,P46,173.57,2023-01-30,Clothing
C281,P1,158.67,2023-12-26,Home & Garden
C376,P38,204.13,2023-12-02,Sports
C96,P36,110.26,2023-11-07,Beauty
C303,P29,22.52,2023-05-23,Electronics
C251,P26,221.01,2023-03-17,Beauty
C257,P40,84.31,2023-07-15,Beauty
C213,P41,381.74,2023-08-08,Beauty
C437,P22,190.04,2023-12-20,Electronics
C232,P8,328.19,2023-11-16,Home & Garden
C82,P16,443.0,2023-05-11,Clothing
C239,P34,225.47,2023-01-12,Clothing
C55,P16,422.85,2023-02-19,Clothing
C201,P11,254.52,2023-03-14,Electronics
C122,P41,493.15,2023-01-16,Beauty
C16,P41,89.09,2023-01-30,Beauty
C153,P18,388.73,2023-11-28,Home & Garden
C482,P20,253.75,2023-06-30,Clothing
C151,P41,223.75,2023-11-12,Beauty
C155,P46,218.63,2023-04-07,Clothing
C398,P18,120.13,2023-07-24,Home & Garden
C47,P13,91.66,2023-10-11,Sports
C206,P15,462.48,2023-07-26,Electronics
C434,P27,66.14,2023-01-15,Electronics
C232,P32,62.61,2023-04-14,Clothing
C77,P12,20.05,2023-04-17,Home & Garden
C493,P19,175.13,2023-11-04,Clothing
C151,P24,250.05,2023-11-09,Clothing
C470,P27,19.59,2023-09-17,Electronics
C12,P49,378.71,2023-07-16,Sports
C201,P16,463.06,2023-06-06,Clothing
C295,P19,168.62,2023-12-31,Clothing
C497,P47,47.14,2023-03-03,Sports
C282,P44,100.49,2023-07-19,Electronics
C474,P6,332.69,2023-11-06,Home & Garden
C308,P37,188.58,2023-08-09,Home & Garden
C45,P3,245.66,2023-04-08,Electronics
C47,P3,391.45,2023-03-04,Electronics
C365,P46,128.03,2023-10-18,Clothing
C267,P19,57.98,2023-02-13,Clothing
C323,P9,316.81,2023-05-08,Sports
C100,P46,149.34,2023-07-31,Clothing
C299,P5,409.59,2023-03-18,Sports
C490,P45,272.82,2023-09-27,Home & Garden
C202,P37,349.59,2023-12-29,Home & Garden
C213,P18,160.72,2023-11-29,Home & Garden
C142,P34,419.4,2023-06-02,Clothing
C394,P4,442.88,2023-10-07,Electronics
C24,P19,218.15,2023-09-02,Clothing
C87,P32,83.27,2023-11-18,Clothing
C344,P25,211.75,2023-03-03,Sports
C177,P32,401.38,2023-03-07,Clothing
C411,P4,24.59,2023-07-12,Electronics
C358,P47,402.33,2023-08-17,Sports
C329,P23,271.87,2023-10-05,Home & Garden
C456,P14,333.57,2023-02-11,Sports
C164,P16,401.17,2023-09-01,Clothing
C243,P3,178.17,2023-07-01,Electronics
C260,P24,69.6,2023-02-04,Clothing
C27,P23,315.68,2023-10-18,Home & Garden
C275,P19,493.05,2023-09-02,Clothing
C130,P15,472.32,2023-06-16,Electronics
C287,P30,461.73,2023-06-19,Clothing
C450,P12,145.75,2023-05-09,Home & Garden
C332,P46,136.47,2023-09-01,Clothing
C310,P23,43.33,2023-03-01,Home & Garden
C280,P39,414.94,2023-12-28,Beauty
C454,P16,263.49,2023-11-19,Clothing
C320,P21,48.07,2023-08-26,Beauty
C393,P18,34.1,2023-06-06,Home & Garden
C172,P17,273.96,2023-07-23,Home & Garden
C381,P48,168.14,2023-11-13,Home & Garden
C409,P39,479.42,2023-05-24,Beauty
C16,P32,388.82,2023-11-21,Clothing
C201,P29,244.47,2023-08-13,Electronics
C187,P47,396.13,2023-07-10,Sports
C351,P30,255.03,2023-05-30,Clothing
C405,P18,459.27,2023-03-12,Home & Garden
C235,P34,410.23,2023-05-02,Clothing
C366,P18,409.48,2023-01-31,Home & Garden
C217,P29,15.1,2023-06-20,Electronics
C314,P19,282.44,2023-07-28,Clothing
C237,P32,474.92,2023-12-25,Clothing
C498,P21,342.91,2023-07-19,Beauty
C253,P11,128.12,2023-04-16,Electronics
C51,P37,482.17,2023-11-07,Home & Garden
C250,P32,430.12,2023-01-18,Clothing
C272,P45,266.04,2023-03-29,Home & Garden
C272,P21,428.01,2023-07-20,Beauty
C39,P36,254.36,2023-04-30,Beauty
C368,P34,476.33,2023-05-22,Clothing
C39,P50,94.38,2023-09-16,Home & Garden
C146,P25,59.94,2023-03-25,Sports
C32,P33,368.5,2023-04-03,Home & Garden
C154,P17,42.46,2023-03-26,Home & Garden
C327,P30,230.77,2023-11-05,Clothing
C191,P24,406.23,2023-05-21,Clothing
C158,P44,220.05,2023-03-07,Electronics
C443,P32,332.53,2023-11-25,Clothing
C163,P7,57.33,2023-10-26,Electronics
C276,P2,147.39,2023-05-31,Sports
C125,P37,249.77,2023-01-19,Home & Garden
C159,P10,431.26,2023-02-14,Electronics
C104,P39,312.41,2023-10-14,Beauty
C260,P3,445.26,2023-10-27,Electronics
C124,P41,387.87,2023-03-23,Beauty
C428,P34,391.9,2023-03-10,Clothing
C227,P15,491.17,2023-02-19,Electronics
C344,P45,304.91,2023-07-24,Home & Garden
C380,P47,147.3,2023-05-26,Sports
C73,P3,368.53,2023-05-03,Electronics
C180,P7,491.3,2023-01-31,Electronics
C305,P1,144.16,2023-07-15,Home & Garden
C428,P36,278.29,2023-11-25,Beauty
C498,P31,422.59,2023-07-02,Beauty
C455,P47,273.84,2023-04-28,Sports
C232,P22,443.36,2023-08-02,Electronics
C367,P16,427.66,2023-11-18,Clothing
C215,P25,32.5,2023-07-07,Sports
C277,P35,442.2,2023-10-13,Home & Garden
C243,P35,122.75,2023-11-21,Home & Garden
C417,P7,489.8,2023-05-11,Electronics
C261,P14,121.17,2023-01-11,Sports
C304,P45,310.7,2023-12-08,Home & Garden
C248,P34,371.55,2023-01-17,Clothing
C367,P33,116.77,2023-10-16,Home & Garden
C231,P47,166.53,2023-01-22,Sports
C194,P2,404.75,2023-02-03,Sports
C453,P3,425.56,2023-08-21,Electronics
C237,P15,201.45,2023-10-09,Electronics
C76,P22,402.77,2023-11-12,Electronics
C155,P49,39.26,2023-06-25,Sports
C54,P37,93.75,2023-07-15,Home & Garden
C83,P19,237.92,2023-01-03,Clothing
C427,P15,381.92,2023-08-25,Electronics
C85,P11,288.26,2023-04-20,Electronics
C389,P39,138.24,2023-04-09,Beauty
C275,P28,196.28,2023-09-15,Sports
C291,P36,202.63,2023-01-31,Beauty
C122,P34,219.95,2023-01-14,Clothing
C334,P39,28.22,2023-08-03,Beauty
C274,P48,196.68,2023-04-29,Home & Garden
C22,P27,84.33,2023-02-28,Electronics
C306,P18,60.59,2023-11-09,Home & Garden
C407,P49,351.41,2023-12-23,Sports
C183,P42,419.25,2023-12-09,Clothing
C135,P18,399.35,2023-12-24,Home & Garden
C15,P24,244.1,2023-05-13,Clothing
C220,P37,293.91,2023-11-05,Home & Garden
C489,P17,40.47,2023-07-14,Home & Garden
C189,P36,484.79,2023-05-05,Beauty
C345,P7,171.23,2023-03-13,Electronics
C488,P44,160.69,2023-03-13,Electronics
C478,P4,301.66,2023-04-10,Electronics
C399,P25,115.63,2023-10-23,Sports
C243,P28,342.03,2023-03-26,Sports
C145,P5,486.28,2023-03-04,Sports
C208,P18,256.93,2023-05-01,Home & Garden
C314,P46,402.5,2023-08-24,Clothing
C458,P15,266.83,2023-09-14,Electronics
C159,P10,186.52,2023-09-11,Electronics
C281,P23,130.84,2023-11-01,Home & Garden
C178,P13,304.35,2023-09-04,Sports
C486,P6,279.34,2023-12-13,Home & Garden
C115,P37,114.39,2023-08-19,Home & Garden
C187,P18,287.88,2023-07-22,Home & Garden
C477,P23,332.0,2023-10-30,Home & Garden
C374,P36,401.72,2023-11-15,Beauty
C118,P16,184.52,2023-01-03,Clothing
C493,P24,164.4,2023-06-21,Clothing
C423,P1,42.78,2023-08-24,Home & Garden
C294,P44,335.19,2023-09-19,Electronics
C176,P24,188.97,2023-08-18,Clothing
C159,P3,410.57,2023-05-10,Electronics
C275,P36,386.24,2023-09-06,Beauty
C8,P33,46.19,2023-09-12,Home & Garden
C22,P7,235.78,2023-01-26,Electronics
C372,P38,172.41,2023-04-02,Sports
C487,P46,22.82,2023-04-28,Clothing
C260,P15,377.62,2023-08-13,Electronics
C34,P34,157.24,2023-01-22,Clothing
C29,P29,215.13,2023-06-14,Electronics
C60,P23,338.37,2023-01-10,Home & Garden
C66,P47,361.08,2023-01-02,Sports
C395,P41,262.23,2023-06-14,Beauty
C481,P9,472.15,2023-08-25,Sports
C390,P16,137.9,2023-04-02,Clothing
C490,P3,388.48,2023-02-05,Electronics
C197,P4,170.54,2023-08-31,Electronics
C39,P15,153.55,2023-09-15,Electronics
C96,P2,426.02,2023-10-02,Sports
C5,P11,212.79,2023-11-12,Electronics
C99,P4,403.55,2023-08-18,Electronics
C132,P26,60.67,2023-03-04,Beauty
C298,P43,156.23,2023-09-16,Beauty
C283,P39,176.18,2023-02-15,Beauty
C474,P44,94.06,2023-06-28,Electronics
C272,P11,162.16,2023-02-26,Electronics
C87,P13,195.72,2023-09-28,Sports
C398,P33,470.22,2023-01-17,Home & Garden
C268,P7,493.34,2023-02-01,Electronics
C173,P22,292.75,2023-10-20,Electronics
C154,P36,351.72,2023-06-01,Beauty
C38,P32,104.95,2023-06-09,Clothing
C294,P5,117.01,2023-12-14,Sports
C58,P12,32.88,2023-03-19,Home & Garden
C436,P12,286.79,2023-02-08,Home & Garden
C111,P17,258.71,2023-01-04,Home & Garden
C419,P15,96.88,2023-04-02,Electronics
C500,P5,464.08,2023-05-12,Sports
C487,P5,206.38,2023-11-16,Sports
C460,P26,84.42,2023-04-27,Beauty
C397,P39,191.82,2023-11-02,Beauty
C284,P50,40.62,2023-02-17,Home & Garden
C114,P16,160.57,2023-02-17,Clothing
C177,P23,281.99,2023-04-09,Home & Garden
C258,P30,304.4,2023-01-28,Clothing
C478,P33,383.08,2023-11-02,Home & Garden
C279,P25,472.12,2023-07-15,Sports
C45,P10,20.76,2023-01-02,Electronics
C206,P12,188.86,2023-01-21,Home & Garden
C89,P43,323.25,2023-09-12,Beauty
C319,P38,382.4,2023-07-24,Sports
C54,P45,353.69,2023-07-20,Home & Garden
C238,P13,10.81,2023-05-14,Sports
C476,P4,72.68,2023-04-20,Electronics
C326,P40,57.8,2023-05-21,Beauty
C25,P8,317.84,2023-09-29,Home & Garden
C73,P31,410.35,2023-07-03,Beauty
